system:index,potential_evaporation_sum
20160904,-0.0180162311068635
20160905,-0.018058254902675163
20160906,-0.01797106718152259
20160907,-0.01705181922989333
20160908,-0.01262643171864476
20160909,-0.01835526548267938
20160910,-0.01887858672367737
20160911,-0.01806542640554266
20160912,-0.017891061444632633
20160913,-0.013936307514870856
20160914,-0.013100080874012973
20160915,-0.02370903653125232
20160916,-0.01774687726338185
20160917,-0.01771734757978831
20160918,-0.009886768435919312
20160919,-0.02105742635620818
20160920,-0.019465278963557663
20160921,-0.011564344003223306
20160922,-0.02395429832943726
20160923,-0.014330692379460247
20160924,-0.013736543571916027
20160925,-0.013549167546894428
20160926,-0.027513543675825286
20160927,-0.03241291917431494
20160928,-0.022642776401147247
20160929,-0.02383900518157478
20160930,-0.029182908363473568
20161001,-0.023174029333914582
20161002,-0.030367448928969448
20161003,-0.02758096005296419
20161004,-0.04162569692499348
20161005,-0.03893504949492187
20161006,-0.031896506136375534
20161007,-0.035387662603143535
20161008,-0.01587561595288538
20161009,-0.02178567497985639
20161010,-0.035796905389706146
20161011,-0.03157635034741782
20161012,-0.02562676949441987
20161013,-0.0071521366780835935
20161014,-0.01694052859949711
20161015,-0.02923151960107949
20161016,-0.03799043962006476
20161017,-0.012586944722068167
20161018,-0.030025117467224288
20161019,-0.024117599829735388
20161020,-0.014373008022213633
20161021,-0.021598027542754267
20161022,-0.01733270303812463
20161023,-0.02367654171441408
20161024,-0.027082438947179068
20161025,-0.031375265215880174
20161026,-0.03208475264362093
20161027,-0.02410144213795931
20161028,-0.010305537504109119
20161029,-0.01546925890826387
20161030,-0.02472275855824789
20161031,-0.02916964858335737
20161101,-0.025383176333660863
20161102,-0.032031796484818416
20161103,-0.029543501698464213
20161104,-0.04176754592230549
20161105,-0.054158429571783094
20161106,-0.03906942124616449
20161107,-0.03866694311018651
20161108,-0.03883106049495873
20161109,-0.014527320075355819
20161110,-0.028114282906145364
20161111,-0.022134020134360763
20161112,-0.028744616432348206
20161113,-0.06130117872888666
20161114,-0.02326296324672367
20161115,-0.02214892723691022
20161116,-0.02734103149989455
20161117,-0.028387402417688515
20161118,-0.036719067000566416
20161119,-0.03251236067185126
20161120,-0.029090081217122903
20161121,-0.03891480871224961
20161122,-0.03704387130661168
20161123,-0.0423338654632091
20161124,-0.039333604782377615
20161125,-0.03580943622652358
20161126,-0.033805907329393134
20161127,-0.02915512884992553
20161128,-0.03627332547163884
20161129,-0.031069084693206326
20161130,-0.028031559501696612
20161201,-0.027887605966591258
20161202,-0.04557094061894723
20161203,-0.029608121041844522
20161204,-0.035350089936301954
20161205,-0.031444389647519666
20161206,-0.024486727491377105
20161207,-0.010847174686299872
20161208,-0.030752365597609688
20161209,-0.03850724743423911
20161210,-0.02929673854927636
20161211,-0.024656742196347437
20161212,-0.02292737680851948
20161213,-0.035549815055680736
20161214,-0.043562482915648196
20161215,-0.003880052249396241
20161216,-0.01030650245115209
20161217,-0.0262145830296319
20161218,-0.01509332451496347
20161219,-0.02449714146144191
20161220,-0.028868706520999935
20161221,-0.02898539610437511
20161222,-0.018661440953496176
20161223,-0.017819346168666497
20161224,-0.015209292019990207
20161225,-0.017651207689996753
20161226,-0.027386733843119012
20161227,-0.026223170594306393
20161228,-0.03488481467000076
20161229,-0.04089420125139457
20161230,-0.03741046972001411
20161231,-0.023399033533633568
20170101,-0.013554034169472007
20170102,-0.009959263900641014
20170103,-0.019313900425621748
20170104,-0.013736797564587818
20170105,-0.01815029916779492
20170106,-0.01935027593422212
20170107,-0.021013482284060307
20170108,-0.03461045673370419
20170109,-0.03514773492945599
20170110,-0.0332775714879573
20170111,-0.041545154850837235
20170112,-0.024818780592991415
20170113,-0.05119542291199167
20170114,-0.016821565041222526
20170115,-0.00958243664077757
20170116,-0.02272299833826183
20170117,-0.03596486447405688
20170118,-0.03995199110682117
20170119,-0.01381029887492554
20170120,-0.017366605227860425
20170121,-0.018849673743954784
20170122,-0.030813587302009986
20170123,-0.0357079286621928
20170124,-0.03462421222453383
20170125,-0.006414813469830308
20170126,-0.005980955921197791
20170127,-0.019935441298538147
20170128,-0.0283782592596407
20170129,-0.025390607556986203
20170130,-0.033189610755485544
20170131,-0.03877632581343865
20170201,-0.028480131151555062
20170202,-0.025400394227131837
20170203,-0.017603516130178208
20170204,-0.028353849070992993
20170205,-0.033108554788351584
20170206,-0.04011690053008805
20170207,-0.020746776153986127
20170208,-0.015804893540502754
20170209,-0.03150563565576259
20170210,-0.04424366380420797
20170211,-0.049245661317268034
20170212,-0.04966605739667542
20170213,-0.018517114671295177
20170214,-0.009976466246247137
20170215,-0.018419997032140707
20170216,-0.027933715633075663
20170217,-0.02530018117204814
20170218,-0.038344655560433996
20170219,-0.009711752255298033
20170220,-0.03303978221782763
20170221,-0.026309629839015778
20170222,-0.021989987894746557
20170223,-0.029163203887718227
20170224,-0.03015256619442938
20170225,-0.023912510903060864
20170226,-0.00964567060030852
20170227,-0.008068130560442222
20170228,-0.007037391419353154
20170301,-0.012333559601007764
20170302,-0.009824731822720652
20170303,-0.011644548574134215
20170304,-0.007304673153894878
20170305,-0.011195342533097423
20170306,-0.020870426907172474
20170307,-0.017637197947214377
20170308,-0.013989675140183021
20170309,-0.014502115923464518
20170310,-0.015513948084182827
20170311,-0.021718606611337673
20170312,-0.02465012358576022
20170313,-0.011179950991062353
20170314,-0.007626720184967512
20170315,-0.0037528120159263543
20170316,-0.01802616811724862
20170317,-0.004117693569017529
20170318,-0.0020285144594406877
20170319,-0.005819274102559424
20170320,-0.005116976403039037
20170321,-0.004933797838042241
20170322,-0.006332203183816788
20170323,-0.006419643778836333
20170324,-0.00460754526165043
20170325,-0.010038610604170849
20170326,-0.00926277920217828
20170327,-0.018726343995202326
20170328,-0.01242469690209931
20170329,-0.016618437850358405
20170330,-0.0027933685270601517
20170331,-0.010107491906336087
20170401,-0.010671602970755876
20170402,-0.007553072300708437
20170403,-0.010816333868379473
20170404,-0.00940295868118354
20170405,-0.01365359856618059
20170406,-0.013002615778147044
20170407,-0.011456701822292269
20170408,-0.01227421655760118
20170409,-0.02207205891534254
20170410,-0.027581531252653
20170411,-0.016732903350559578
20170412,-0.00883885825290313
20170413,-0.009456385665348134
20170414,-0.012612874093279335
20170415,-0.015625027237239415
20170416,-0.016132505426521962
20170417,-0.011561957572329005
20170418,-0.01451959365204647
20170419,-0.010692994272571003
20170420,-0.013816285300845318
20170421,-0.014342985473627529
20170422,-0.012829288548790148
20170423,-0.010937429664420937
20170424,-0.014832571603738092
20170425,-0.013908638745763651
20170426,-0.01385299179095073
20170427,-0.015129126340098373
20170428,-0.010158617274827742
20170429,-0.014728494588007476
20170430,-0.009314540131610035
20170501,-0.01221735720617075
20170502,-0.012009939671252157
20170503,-0.003971295990190345
20170504,-0.004559258595464933
20170505,-0.010666289509676614
20170506,-0.013633044561999265
20170507,-0.014492507571172321
20170508,-0.010928126949669877
20170509,-0.009458256591001829
20170510,-0.010429887095902292
20170511,-0.01063303910130258
20170512,-0.008631557403031623
20170513,-0.008278325982045252
20170514,-0.003013794350809927
20170515,-0.009272751115451724
20170516,-0.01147839752294503
20170517,-0.012368369742062688
20170518,-0.008729639290069736
20170519,-0.001280106933071351
20170520,-0.002949516988891676
20170521,-0.006937734247647789
20170522,-0.004546655911970055
20170523,-0.009259120038264892
20170524,-0.014230922558048661
20170525,-0.011077508245292004
20170526,-0.0107577182043429
20170527,-0.009612837781146565
20170528,-0.010112678111049139
20170529,-0.014501425545210207
20170530,-0.013422227464475791
20170531,-0.011325871767576894
20170601,-0.010273884455253046
20170602,-0.011507754326091501
20170603,-0.0041544159850433965
20170604,-0.006191683859419874
20170605,-0.009123973604989523
20170606,-0.01329689236563416
20170607,-0.002407126434040573
20170608,-0.0023765787905653964
20170609,-0.0021858493407107722
20170610,-0.003077089040160088
20170611,-0.0010669856308122237
20170612,-0.004570554570019289
20170613,-0.0024412416313232287
20170614,-0.004200220333966351
20170615,-0.006420976506920355
20170616,-0.0053595200375842755
20170617,-0.0042123204931290795
20170618,-0.003537636335123293
20170619,-0.005927865439124342
20170620,-0.006582866874372418
20170621,-0.008100806126454864
20170622,-0.007085362756060451
20170623,-0.013236869013965917
20170624,-0.011507159078843572
20170625,-0.01000497997563959
20170626,-0.00868398524166982
20170627,-0.006328032683390961
20170628,-0.0012500512587205828
20170629,-0.0018123614779063017
20170630,-0.008296115737645387
20170701,-0.00938619842983713
20170702,-0.008053257126948446
20170703,-0.004953090269151331
20170704,-0.019078710900799
20170705,-0.017997648193963895
20170706,-0.011021265237287026
20170707,-0.012140878862641636
20170708,-0.012883887929490138
20170709,-0.010160951175475675
20170710,-0.009684874515288256
20170711,-0.010198090301706226
20170712,-0.004860063713640611
20170713,-0.00861646429374945
20170714,-0.009970906009648894
20170715,-9.153845773619684E-4
20170716,-0.005009730010362973
20170717,-0.009975224154841396
20170718,-0.02151521926875507
20170719,-0.017240840994685258
20170720,-0.017707182465859745
20170721,-0.01079313911428276
20170722,-0.01384674352498878
20170723,-0.02024593718325578
20170724,-0.016118344332229435
20170725,-0.018219277320388944
20170726,-0.022392260312644383
20170727,-0.01374932553807425
20170728,-0.01910948041046208
20170729,-0.020413489386847724
20170730,-0.016661703852978303
20170731,-0.015619842107118531
20170801,-0.013470040881846572
20170802,-0.012626152207406585
20170803,-0.01272794252810899
20170804,-0.016388285771548106
20170805,-0.018379917548234533
20170806,-0.02065719012372422
20170807,-0.029618301193319044
20170808,-0.02011689755270341
20170809,-0.014982165841712166
20170810,-0.02842482722207234
20170811,-0.025754009246421506
20170812,-0.022852979399973876
20170813,-0.018856597090969443
20170814,-0.021958937346635513
20170815,-0.030368866668608958
20170816,-0.03098274972425623
20170817,-0.04167667782678356
20170818,-0.0403619996216059
20170819,-0.024807315121381634
20170820,-0.013605519925375995
20170821,-0.017072304275831986
20170822,-0.01950106630755154
20170823,-0.02045488553316053
20170824,-0.02326140440541474
20170825,-0.010203419589789509
20170826,-0.016500200893236276
20170827,-0.028571599934354076
20170828,-0.014534002209402128
20170829,-0.014416118610255947
20170830,-0.02145903808951588
20170831,-0.018035232090068756
20170901,-0.016044725913077644
20170902,-0.027076520233679444
20170903,-0.034953339392287
20170904,-0.0369209532075891
20170905,-0.04076246906007267
20170906,-0.03182370612144409
20170907,-0.030241336267153928
20170908,-0.03351061399674816
20170909,-0.023384593270188866
20170910,-0.02297308301585445
20170911,-0.030128558546207284
20170912,-0.034385811827321845
20170913,-0.04525551763436947
20170914,-0.039229092773762894
20170915,-0.029111748722470646
20170916,-0.0301038342439292
20170917,-0.02247075395186043
20170918,-0.03313327088768468
20170919,-0.038796922679534336
20170920,-0.02600371719028651
20170921,-0.03255930271562633
20170922,-0.03874034725049048
20170923,-0.06284083065852947
20170924,-0.05933955741761943
20170925,-0.053351041639393706
20170926,-0.03468717296301254
20170927,-0.03318467499144507
20170928,-0.03632659226326239
20170929,-0.04137403947198871
20170930,-0.0371508714689332
20171001,-0.030170933222587844
20171002,-0.01120714038865243
20171003,-0.009134057428344038
20171004,-0.018879693772045247
20171005,-0.02786575592220623
20171006,-0.02481422638410535
20171007,-0.019310805570593663
20171008,-0.005670519528719896
20171009,-0.024021397435113587
20171010,-0.01604053999517681
20171011,-0.024660480700982156
20171012,-0.022730856222635182
20171013,-0.02167788338452869
20171014,-0.00569744992337096
20171015,-0.020187645566832165
20171016,-0.022409100286889264
20171017,-0.02228404413688593
20171018,-0.023981514059406198
20171019,-0.02525664699985839
20171020,-0.003927709765100944
20171021,-0.009309602119843502
20171022,-0.016764749188668347
20171023,-0.011211828253872885
20171024,-0.027676118159821666
20171025,-0.03373369948106224
20171026,-0.029390512760152518
20171027,-0.012982074326610991
20171028,-0.026045897944371597
20171029,-0.029668360897605668
20171030,-0.05094592381294029
20171031,-0.030576933867178406
20171101,-0.02833539750675235
20171102,-0.025796975466304006
20171103,-0.03773849696288132
20171104,-0.01873035737923829
20171105,-0.007940069633436046
20171106,-0.02237278338440225
20171107,-0.021049725738098067
20171108,-0.013557417532262825
20171109,-0.022343852653301386
20171110,-0.025539121619639515
20171111,-0.02645697149539191
20171112,-0.025448300184198202
20171113,-0.020045212432386165
20171114,-0.01378447915258077
20171115,-0.024336461662152087
20171116,-0.016308714133547512
20171117,-0.011179613777822001
20171118,-0.009462690873828877
20171119,-0.01240599275099922
20171120,-0.019535706918953583
20171121,-0.018909619548511405
20171122,-0.010818246759704709
20171123,-0.02032692002042142
20171124,-0.027860342159488852
20171125,-0.028605472721554743
20171126,-0.026949467531154566
20171127,-0.01267398433234783
20171128,-0.015748900703023594
20171129,-0.012988594933493757
20171130,-0.01673687678659444
20171201,-0.024862086771045278
20171202,-0.01517307842410267
20171203,-0.03198517639005427
20171204,-0.015319000915168732
20171205,-0.014218488874404241
20171206,-0.03249517338926959
20171207,-0.0342238256608028
20171208,-0.02460684340024731
20171209,-0.01717480987100587
20171210,-0.030988817115899518
20171211,-0.031948382798409
20171212,-0.030656979332504955
20171213,-0.03579090383594167
20171214,-0.0358556428086317
20171215,-0.027829578519991533
20171216,-0.028960972603224073
20171217,-0.028342398077152112
20171218,-0.02944676208719404
20171219,-0.04253843453943893
20171220,-0.042170323590357627
20171221,-0.010602720250413743
20171222,-0.014634277963641305
20171223,-0.024730837541457423
20171224,-0.030700043819494392
20171225,-0.010158733306426875
20171226,-0.00521457786007925
20171227,-0.019835528418860122
20171228,-0.029192568620290762
20171229,-0.028807602506547774
20171230,-0.018541286754224468
20171231,-0.01637303762874142
20180101,-0.032132281714088794
20180102,-0.014528824814621274
20180103,-0.013120670472373603
20180104,-0.020679481933771553
20180105,-0.0319743524780668
20180106,-0.0329356968256736
20180107,-0.039299249046182164
20180108,-0.033297045675764615
20180109,-0.02944147445192161
20180110,-0.012555949413914276
20180111,-0.013637231082016414
20180112,-0.03113973970153327
20180113,-0.03448772131047838
20180114,-0.03441208370043038
20180115,-0.03121337821233623
20180116,-0.029102948929965556
20180117,-0.03164599159231789
20180118,-0.04152867406014674
20180119,-0.04550036956444437
20180120,-0.04151737397868699
20180121,-0.03764985548601636
20180122,-0.042444382546488774
20180123,-0.036138210615186725
20180124,-0.03438730550892904
20180125,-0.018776116971097934
20180126,-0.01482856359378698
20180127,-0.020216808095106023
20180128,-0.020463334366413163
20180129,-0.021584361774749962
20180130,-0.02928539456016068
20180131,-0.010710859066027626
20180201,-0.014119065076165201
20180202,-0.014727420325566393
20180203,-0.00985473373524052
20180204,-0.016809499823915195
20180205,-0.029679740017042523
20180206,-0.028955899256541257
20180207,-0.02829150719568601
20180208,-0.03616464712345811
20180209,-0.03598878991822665
20180210,-0.03258909901572675
20180211,-0.033482366051690665
20180212,-0.0340250568980993
20180213,-0.027118086674374067
20180214,-0.04520252914862742
20180215,-0.03211249025631767
20180216,-0.04222709696279987
20180217,-0.030647649612443543
20180218,-0.029274461285939666
20180219,-0.027500440545243348
20180220,-0.005668153796838638
20180221,-0.02273199967637204
20180222,-0.028882326680285435
20180223,-0.019533829754820292
20180224,-0.015737668479735865
20180225,-0.014830300088260893
20180226,-0.004082313639331707
20180227,-0.019860109327155373
20180228,-0.025943995125335097
20180301,-0.022666184596674258
20180302,-0.015407473416162968
20180303,-0.021106102129293192
20180304,-0.01109045961296136
20180305,-0.008690356354348347
20180306,-0.004561960036232448
20180307,-0.017297349270711384
20180308,-0.014818208363222833
20180309,-0.016450670388121383
20180310,-0.017822028652699044
20180311,-0.01820478150525044
20180312,-0.025646971599267952
20180313,-0.01910713723415042
20180314,-0.021235538082399162
20180315,-0.022487813384202596
20180316,-0.016119952960727137
20180317,-0.02653255075186318
20180318,-0.035581388849618006
20180319,-0.027918589363183262
20180320,-0.017653349408753884
20180321,-0.004890052698457063
20180322,-0.002948600623306089
20180323,-0.004870608782450516
20180324,-0.013804945259019893
20180325,-0.024619021490572202
20180326,-0.012303620826023022
20180327,-0.016115507591391187
20180328,-0.01748253798661652
20180329,-0.017858142757388795
20180330,-0.01907815004124963
20180331,-0.017654219738481504
20180401,-0.020804745239515466
20180402,-0.01698260403980344
20180403,-0.00703837068005366
20180404,-0.009658604636245075
20180405,-0.01696654560504799
20180406,-0.02194165870311243
20180407,-0.019930044545700475
20180408,-0.019925280701044004
20180409,-0.024293533676468543
20180410,-0.017502751327097513
20180411,-0.019779221474120205
20180412,-0.0262286569362074
20180413,-0.029589233215292214
20180414,-0.03430676464537505
20180415,-0.03206951759862395
20180416,-0.025648538279704237
20180417,-0.016427916693408675
20180418,-0.009302887647991838
20180419,-0.010445856814981551
20180420,-0.009381018023725304
20180421,-0.009425839073234743
20180422,-0.00908473731286267
20180423,-0.007767007586672464
20180424,-0.011291389675754257
20180425,-0.0025038856213974647
20180426,-0.013202637481590535
20180427,-0.006770605822664002
20180428,-0.009293727460955444
20180429,-0.00878109615787897
20180430,-0.009163038605327186
20180501,-0.010828781468142267
20180502,-0.009218603607500379
20180503,-0.014055382713454427
20180504,-0.012672980129344095
20180505,-0.017296049394873114
20180506,-0.014368632234218939
20180507,-0.014169600056678708
20180508,-0.009959327059533087
20180509,-0.014656136177624474
20180510,-0.033651845190867974
20180511,-0.032669463996869805
20180512,-0.02175246240252192
20180513,-0.014198070467042957
20180514,-0.005031803898515191
20180515,-0.01260746877255498
20180516,-0.010656264329903799
20180517,-0.011356094097758401
20180518,-0.0156128242997809
20180519,-0.013708913724926624
20180520,-0.01769523497184736
20180521,-0.01723724602866118
20180522,-0.013525446110374813
20180523,-0.008195089091150371
20180524,-0.012380135185999695
20180525,-0.004972945575232117
20180526,-0.008930217427676248
20180527,-0.011181399521439222
20180528,-0.00835331875623876
20180529,-0.011958294831495473
20180530,-0.01433937635918133
20180531,-0.01626631288911218
20180601,-0.013986385763740615
20180602,-0.009093762996030682
20180603,-0.003393735833464178
20180604,-0.004895386671582328
20180605,-0.004610235963615304
20180606,-0.00345750188622188
20180607,-0.007234548376243195
20180608,-0.006200313902707565
20180609,-0.0018633290664436888
20180610,-0.003440148447262511
20180611,-0.004785735630152781
20180612,-0.011134920167149625
20180613,-0.01126977944227208
20180614,-0.01546298579142145
20180615,-0.022366303291667302
20180616,-0.024375842160950182
20180617,-0.021200027526818772
20180618,-0.009713297754503658
20180619,-0.006171761104696084
20180620,-0.007877953868356515
20180621,-0.00459516193846047
20180622,-0.009894179034793619
20180623,-0.010907262865700313
20180624,-0.010129718511344978
20180625,-0.009212546797292685
20180626,-0.008735099679895579
20180627,-0.005558936740769374
20180628,-0.005335380107741395
20180629,-0.008898223176699714
20180630,-0.011623383115771907
20180701,-0.008583339336142038
20180702,-0.0010985105199402586
20180703,-0.004736068343468756
20180704,-0.0022320425612320396
20180705,-0.009427876433281251
20180706,-0.014767043328866728
20180707,-0.024597395520384716
20180708,-0.01724249487033225
20180709,-0.010440680308200495
20180710,-0.006871137261645468
20180711,-0.010200437485632173
20180712,-0.014395651389508195
20180713,-0.014127573085799419
20180714,-0.012175650355472372
20180715,-0.014114358018159209
20180716,-0.019821843498161393
20180717,-0.02520169122924389
20180718,-0.017193054753855175
20180719,-0.023840758367072758
20180720,-0.027198895823649774
20180721,-0.013860425459460333
20180722,-0.014044129331417047
20180723,-0.017214543533693883
20180724,-0.024575763649307424
20180725,-0.017410945152334146
20180726,-0.016776929518476272
20180727,-0.014573382137557319
20180728,-0.011714046471512193
20180729,-0.01999068807605405
20180730,-0.022202287545029106
20180731,-0.021228393439464838
20180801,-0.017067880314035506
20180802,-0.012562071392066755
20180803,-0.022010443101643854
20180804,-0.019438657658031783
20180805,-0.02288022971622362
20180806,-0.014867493016413474
20180807,-0.023746252390407327
20180808,-0.021913805477338004
20180809,-0.015997536262735687
20180810,-0.021534747818261493
20180811,-0.026428547334080517
20180812,-0.02487826642264425
20180813,-0.01922425690767661
20180814,-0.02275742508671467
20180815,-0.04117706894634774
20180816,-0.025610800420170846
20180817,-0.025746101795547944
20180818,-0.03461933870403377
20180819,-0.03224251328332657
20180820,-0.023326294793685774
20180821,-0.026363127946344066
20180822,-0.018546186763346413
20180823,-0.018488456835271963
20180824,-0.01577280757638237
20180825,-0.011942502832274835
20180826,-0.0034632342921179795
20180827,-0.006314419833055716
20180828,-0.015811340618379334
20180829,-0.02389001840693224
20180830,-0.02467549820251431
20180831,-0.020522530759088293
20180901,-0.023536528714014293
20180902,-0.015878425043583035
20180903,-0.008434875604717881
20180904,-0.004023008497405177
20180905,-0.008493634090595633
20180906,-0.01164337964267145
20180907,-0.0114184428342689
20180908,-0.012513312336215724
20180909,-0.028024379720198084
20180910,-0.02080553404149441
20180911,-0.02184102240859008
20180912,-0.024643304062782884
20180913,-0.02107044727974031
20180914,-0.027343441106459584
20180915,-0.04788203463314285
20180916,-0.028515226302702635
20180917,-0.02127415635738956
20180918,-0.028813092186503714
20180919,-0.035947327544738915
20180920,-0.015552473935629503
20180921,-0.023434099267633342
20180922,-0.02904736375258681
20180923,-0.02462088652807532
20180924,-0.005540616672438294
20180925,-0.011270270487427079
20180926,-0.014974046946471139
20180927,-0.021332811731877913
20180928,-0.03491587857857462
20180929,-0.02924901903282615
20180930,-0.0172436647081543
20181001,-0.026025036337059704
20181002,-0.028956610956532524
20181003,-0.027436396230442122
20181004,-0.009369142209281563
20181005,-0.0030992937584093587
20181006,-0.007598185914678428
20181007,-0.018930221003355452
20181008,-0.021930155322903627
20181009,-0.02516179716194398
20181010,-0.009482826361456554
20181011,-0.007532972549639785
20181012,-0.00983261323534186
20181013,-0.00984618528602049
20181014,-0.008669114640033627
20181015,-0.005115096105053282
20181016,-0.013413232456267946
20181017,-0.0086260184458311
20181018,-0.007757625986065791
20181019,-0.01604235204194759
20181020,-0.01900300958369705
20181021,-0.007247598656973768
20181022,-0.017117379853810562
20181023,-0.025133693859314594
20181024,-0.017441979994838614
20181025,-0.01546493289546808
20181026,-0.030178614720226316
20181027,-0.02831660314199161
20181028,-0.010063865001488785
20181029,-0.01739243219733268
20181030,-0.025312359050302182
20181031,-0.026126022276070228
20181101,-0.027445091518484715
20181102,-0.05989517520008775
20181103,-0.040101099487132745
20181104,-0.029041286996854494
20181105,-0.03070683137934981
20181106,-0.04782957477330681
20181107,-0.01715264298941641
20181108,-0.031713135625913214
20181109,-0.02823008845724411
20181110,-0.024840688271186198
20181111,-0.034702653669594574
20181112,-0.032188249885031765
20181113,-0.0314747865329833
20181114,-0.022537211741458715
20181115,-0.021284336738170373
20181116,-0.005760203545450833
20181117,-0.01129133811631273
20181118,-0.016580825494796687
20181119,-0.020852367618154687
20181120,-0.02560867914301922
20181121,-0.014478170214914519
20181122,-0.0619235896891105
20181123,-0.05760122709367811
20181124,-0.04433363587458527
20181125,-0.03752561724827402
20181126,-0.02888023457561331
20181127,-0.026417268665405804
20181128,-0.019710901668466212
20181129,-0.020227992478809607
20181130,-0.027587073187088283
20181201,-0.03955130247665704
20181202,-0.054317272729705185
20181203,-0.044061856826466156
20181204,-0.028426258391116413
20181205,-0.02299284729820895
20181206,-0.027962294244154744
20181207,-0.03654483253516112
20181208,-0.03727680158384306
20181209,-0.038476593378413276
20181210,-0.027398581763128545
20181211,-0.004869413602912668
20181212,-0.0076198563268204435
20181213,-0.015676100934633872
20181214,-0.022679604894556765
20181215,-0.014757975159591843
20181216,-0.01798058803885732
20181217,-0.01908681284873246
20181218,-0.021565141551887865
20181219,-0.016103516437013986
20181220,-0.027224978610876974
20181221,-0.015796511615599577
20181222,-0.023426453255890656
20181223,-0.024522656443612432
20181224,-0.028158348080108954
20181225,-0.03569834182010333
20181226,-0.03878077677529991
20181227,-0.03824185976917373
20181228,-0.04259682409137463
20181229,-0.040338641425338495
20181230,-0.03885651649221092
20181231,-0.035836529372803724
20190101,-0.02552786472906621
20190102,-0.035267113189257224
20190103,-0.03222137658266916
20190104,-0.03725787705067626
20190105,-0.0417423467964181
20190106,-0.01463750064343041
20190107,-0.01998901920520033
20190108,-0.034978347219787174
20190109,-0.028228419160749963
20190110,-0.01840169563690921
20190111,-0.02794477687855895
20190112,-0.030077037575678336
20190113,-0.039703764519725626
20190114,-0.032852792402278355
20190115,-0.036177929247447754
20190116,-0.038379557554764375
20190117,-0.043994511570242846
20190118,-0.046884196807098995
20190119,-0.0322461977878317
20190120,-0.016845966056120397
20190121,-0.01017871302465173
20190122,-0.021877576522800767
20190123,-0.025064728858859384
20190124,-0.023513818639949953
20190125,-0.03735884430384797
20190126,-0.03901649315302653
20190127,-0.034553594687175636
20190128,-0.028489900941461487
20190129,-0.03875737218947333
20190130,-0.038272784432259996
20190131,-0.03082653944939562
20190201,-0.007054309113064032
20190202,-0.023362613175048393
20190203,-0.032623123945394336
20190204,-0.03637029909558531
20190205,-0.0328390100638801
20190206,-0.02894090184253874
20190207,-0.028570720245033637
20190208,-0.024675169379560668
20190209,-0.026963104041626263
20190210,-0.03418489395298189
20190211,-0.043075424212440636
20190212,-0.060327577159681706
20190213,-0.033637949329001625
20190214,-0.01735259246400531
20190215,-0.029502620486749124
20190216,-0.028807885271162428
20190217,-0.03571222179951247
20190218,-0.036943685979602736
20190219,-0.03763929244476495
20190220,-0.017824181452719502
20190221,-0.009481098205563043
20190222,-0.01937312013185111
20190223,-0.021475507338831763
20190224,-0.022094604095712445
20190225,-0.01975029365281108
20190226,-0.023762450935794446
20190227,-0.024257997927547004
20190228,-0.018371914288926906
20190301,-0.02378133895231126
20190302,-0.020788988390474238
20190303,-0.02492724457464836
20190304,-0.030995468458084402
20190305,-0.032583592610275845
20190306,-0.03168116253743316
20190307,-0.008006424129923471
20190308,-0.01877499562518393
20190309,-0.014970534806848622
20190310,-0.026285491173729567
20190311,-0.028928634855565568
20190312,-0.030486529871075776
20190313,-0.014714925255657344
20190314,-0.021499301452327372
20190315,-0.014712888067965231
20190316,-0.0017404626493841245
20190317,-0.004532645706078917
20190318,-0.011594538357664297
20190319,-0.012463468168964027
20190320,-0.014645678163518966
20190321,-0.017943442147342226
20190322,-0.015808692507432692
20190323,-0.022922499196476022
20190324,-0.022685528316703417
20190325,-0.016506694601593458
20190326,-0.0227916384529372
20190327,-0.019439987706754376
20190328,-0.021784806199444874
20190329,-0.01940626093444735
20190330,-0.03394276593756308
20190331,-0.02476915034076992
20190401,-0.014033774980609665
20190402,-0.005319002141432752
20190403,-0.016657185975648598
20190404,-0.014033444890476572
20190405,-0.008515596265000916
20190406,-0.016447427775546895
20190407,-0.020989066743434048
20190408,-0.029069806268939364
20190409,-0.0277405212362837
20190410,-0.01156620770085838
20190411,-0.014740215033585021
20190412,-0.012524305138271415
20190413,-0.01669533551713465
20190414,-0.011293372306162485
20190415,-0.01333845841515924
20190416,-0.009202994432825821
20190417,-0.010329627606297421
20190418,-0.012807863275549771
20190419,-0.009200895325319834
20190420,-0.010918959411344008
20190421,-0.014781840743208038
20190422,-0.014642180264490707
20190423,-0.013919446161187765
20190424,-0.014987617016198317
20190425,-0.01626524368115097
20190426,-0.021657071737884007
20190427,-0.011993926836597819
20190428,-0.019375765491497103
20190429,-0.014213086297112192
20190430,-0.014623214068771276
20190501,-0.011127975783157442
20190502,-0.014044773405165347
20190503,-0.008371355994010886
20190504,-0.005450037058825941
20190505,-0.01735563283293937
20190506,-0.013371577913628646
20190507,-0.020448165237603847
20190508,-0.02174653679297322
20190509,-0.017777080588494233
20190510,-0.02218893215693448
20190511,-0.014670172132137643
20190512,-0.014058581814788113
20190513,-0.011214128784837206
20190514,-0.011273928949933027
20190515,-0.010926510411604341
20190516,-0.009820262546706563
20190517,-0.008830305306357533
20190518,-0.012513999122754391
20190519,-0.011238701308466001
20190520,-0.014097876867023218
20190521,-0.013687566072235818
20190522,-0.011588659775385996
20190523,-0.012879294437666104
20190524,-0.014145761912631009
20190525,-0.017353819800001728
20190526,-0.020425494818912843
20190527,-0.03053463614141338
20190528,-0.024318273914408856
