system:index,Evap_tavg
A20180112_0600,9.093414436349937E-5
A20180112_0900,3.497463282483694E-5
A20180112_1200,1.158582617871309E-6
A20180112_1500,2.0429811744162297E-6
A20180112_1800,2.0430436063756843E-6
A20180112_2100,1.8122450352065712E-5
A20180113_0000,5.5745287318003904E-5
A20180113_0300,7.021559811720086E-5
A20180113_0600,6.522449946683189E-5
A20180113_0900,2.7663072713522218E-5
A20180113_1200,1.5241644988266363E-6
A20180113_1500,7.534228924928669E-7
A20180113_1800,-4.3677282058616114E-8
A20180113_2100,2.905969058244235E-5
A20180114_0000,6.670732221017646E-5
A20180114_0300,7.937502783106162E-5
A20180114_0600,7.002091834749249E-5
A20180114_0900,2.462954104788772E-5
A20180114_1200,7.963219081955048E-7
A20180114_1500,5.203474098039777E-7
A20180114_1800,-8.572078277990699E-7
A20180114_2100,1.565498790969816E-5
A20180115_0000,5.991733378133073E-5
A20180115_0300,7.982092733677251E-5
A20180115_0600,7.146677607463192E-5
A20180115_0900,2.4648224761976594E-5
A20180115_1200,2.8030031110453917E-7
A20180115_1500,-1.7552978304969103E-6
A20180115_1800,-2.4031578575296713E-6
A20180115_2100,1.7271324730354027E-5
A20180116_0000,5.631249353725072E-5
A20180116_0300,6.0068602336672356E-5
A20180116_0600,6.147514991188343E-5
A20180116_0900,2.1692471772875904E-5
A20180116_1200,-5.48943709096769E-7
A20180116_1500,-1.7260368407327192E-6
A20180116_1800,-1.8698799401656989E-6
A20180116_2100,1.0476397513503487E-5
A20180117_0000,5.59701398819061E-5
A20180117_0300,9.052431566152774E-5
A20180117_0600,8.449264238852924E-5
A20180117_0900,2.652217069168832E-5
A20180117_1200,-3.460177403611966E-7
A20180117_1500,-1.0825883481571222E-6
A20180117_1800,-8.822725270729324E-7
A20180117_2100,1.200939385425164E-5
A20180118_0000,7.456081576009648E-5
A20180118_0300,1.1120447280680132E-4
A20180118_0600,9.561220346051633E-5
A20180118_0900,3.13771580907499E-5
A20180118_1200,-1.313570806445389E-7
A20180118_1500,-3.7184102960788897E-7
A20180118_1800,-2.263329241135241E-7
A20180118_2100,1.2859901752172721E-5
A20180119_0000,8.024670500065286E-5
A20180119_0300,1.1232619467532375E-4
A20180119_0600,9.604447702889194E-5
A20180119_0900,3.273508958006296E-5
A20180119_1200,1.2678637979814015E-7
A20180119_1500,-1.7720185404789222E-7
A20180119_1800,-2.8518854460053073E-7
A20180119_2100,1.222327352809215E-5
A20180120_0000,7.746014454638142E-5
A20180120_0300,1.0929614281544411E-4
A20180120_0600,9.211211134701904E-5
A20180120_0900,3.0185491657367186E-5
A20180120_1200,-4.124992010324398E-7
A20180120_1500,-1.3378036481431338E-6
A20180120_1800,-1.1676452474162673E-6
A20180120_2100,1.2012298837592573E-5
A20180121_0000,7.301222624897356E-5
A20180121_0300,1.0623405779377573E-4
A20180121_0600,9.014179777668867E-5
A20180121_0900,2.941919995553757E-5
A20180121_1200,-1.2962664236830108E-6
A20180121_1500,-2.7384860251002016E-6
A20180121_1800,-2.3296661291812055E-6
A20180121_2100,1.4913474103744812E-5
A20180122_0000,7.778296712326938E-5
A20180122_0300,1.0306713022049406E-4
A20180122_0600,8.755118502247037E-5
A20180122_0900,3.0495678477855816E-5
A20180122_1200,9.696919659271834E-10
A20180122_1500,-9.070901614318307E-7
A20180122_1800,-4.4969450733913896E-7
A20180122_2100,1.42751802548049E-5
A20180123_0000,5.894078823711507E-5
A20180123_0300,7.886702280989761E-5
A20180123_0600,6.317899246476106E-5
A20180123_0900,2.0893665567587586E-5
A20180123_1200,8.626390556797983E-7
A20180123_1500,-4.7115832418194596E-7
A20180123_1800,-1.092558256646001E-6
A20180123_2100,1.0275564695576967E-5
A20180124_0000,7.261201523891231E-5
A20180124_0300,9.885905220813918E-5
A20180124_0600,7.836590805411833E-5
A20180124_0900,2.1017147018421812E-5
A20180124_1200,1.0801958738194656E-6
A20180124_1500,2.147488543933963E-7
A20180124_1800,-1.8312408405844492E-6
A20180124_2100,9.529917342432927E-6
A20180125_0000,5.7527680620773195E-5
A20180125_0300,7.264260357832306E-5
A20180125_0600,8.477410577806912E-5
A20180125_0900,2.0611567659305673E-5
A20180125_1200,1.325149750867854E-6
A20180125_1500,1.5513736418992564E-6
A20180125_1800,-1.002478788960022E-6
A20180125_2100,1.1451330545100952E-5
A20180126_0000,5.869778260436325E-5
A20180126_0300,7.583270067922898E-5
A20180126_0600,9.910513957428382E-5
A20180126_0900,3.4230471362193725E-5
A20180126_1200,6.131975335888379E-6
A20180126_1500,3.620734725086301E-7
A20180126_1800,-2.614547476006595E-6
A20180126_2100,1.4362969187162988E-5
A20180127_0000,8.656698933642452E-5
A20180127_0300,1.3300251022616645E-4
A20180127_0600,1.3171619578977652E-4
A20180127_0900,3.7524562703612095E-5
A20180127_1200,2.1636780978581937E-6
A20180127_1500,6.037159113602595E-7
A20180127_1800,2.056356248067566E-7
A20180127_2100,1.0076692750616292E-5
A20180128_0000,6.364416013455202E-5
A20180128_0300,1.30260970257242E-4
A20180128_0600,9.8961443642408E-5
A20180128_0900,3.496336039009149E-5
A20180128_1200,2.2974727535484687E-7
A20180128_1500,-1.445300743303612E-6
A20180128_1800,-3.0251822632341716E-6
A20180128_2100,1.2701666683165034E-5
A20180129_0000,7.433555236656086E-5
A20180129_0300,7.809420625319921E-5
A20180129_0600,6.98240402578135E-5
A20180129_0900,2.250394137656406E-5
A20180129_1200,-1.7307687801424966E-6
A20180129_1500,-2.5466194229722937E-6
A20180129_1800,-1.6893238090002564E-6
A20180129_2100,1.0617116601350076E-5
A20180130_0000,6.867915417151025E-5
A20180130_0300,1.0407599853762827E-4
A20180130_0600,8.714763640148519E-5
A20180130_0900,2.6120523666095706E-5
A20180130_1200,-7.435722601115813E-8
A20180130_1500,-1.4374670161197148E-7
A20180130_1800,-1.0948984422383866E-6
A20180130_2100,1.0302231245759792E-5
A20180131_0000,4.2659999754025225E-5
A20180131_0300,6.21365967233501E-5
A20180131_0600,4.713425046760464E-5
A20180131_0900,1.53327447368271E-5
A20180131_1200,5.02322246809836E-6
A20180131_1500,4.016112510445053E-6
A20180131_1800,3.685658257285636E-6
A20180131_2100,1.4256452344522095E-5
A20180201_0000,5.0666969563973655E-5
A20180201_0300,4.330702234774528E-5
A20180201_0600,3.402151680453995E-5
A20180201_0900,1.2810314325601747E-5
A20180201_1200,1.8387418348760512E-6
A20180201_1500,1.2961420781291898E-6
A20180201_1800,9.534839855092204E-7
A20180201_2100,5.265382176355703E-6
A20180202_0000,4.8868921811355255E-5
A20180202_0300,9.237934951701191E-5
A20180202_0600,7.651528485337993E-5
A20180202_0900,2.2301280079569108E-5
A20180202_1200,3.7259293786718816E-6
A20180202_1500,2.364126300137695E-6
A20180202_1800,5.963377626818713E-8
A20180202_2100,6.20813478947172E-6
A20180203_0000,6.215319845172977E-5
A20180203_0300,8.435538165579491E-5
A20180203_0600,8.603131054504907E-5
A20180203_0900,2.553499356533435E-5
A20180203_1200,8.134890458019763E-7
A20180203_1500,-2.8304616658180708E-6
A20180203_1800,-3.7751454386021984E-6
A20180203_2100,1.1507788672576551E-5
A20180204_0000,8.299078435531876E-5
A20180204_0300,9.282635890343469E-5
A20180204_0600,7.56898184686921E-5
A20180204_0900,2.5427691688430333E-5
A20180204_1200,-2.225398409965788E-6
A20180204_1500,-2.8035212254754076E-6
A20180204_1800,-2.7896042067279432E-6
A20180204_2100,1.0487449502744129E-5
A20180205_0000,6.87368025650072E-5
A20180205_0300,9.098599332345457E-5
A20180205_0600,7.369379418429439E-5
A20180205_0900,1.9490878135094406E-5
A20180205_1200,-1.1562218748922465E-6
A20180205_1500,-2.276044218041918E-6
A20180205_1800,-1.9399675092063337E-6
A20180205_2100,5.35178080286918E-6
A20180206_0000,5.767424663579382E-5
A20180206_0300,9.065098279309432E-5
A20180206_0600,6.676524221062115E-5
A20180206_0900,2.886439665836604E-5
A20180206_1200,-9.097727911321063E-7
A20180206_1500,-1.9573919378706715E-6
A20180206_1800,-2.631096563117105E-6
A20180206_2100,1.022565829631437E-5
A20180207_0000,5.9712022837300424E-5
A20180207_0300,8.41890790993585E-5
A20180207_0600,7.262106812606342E-5
A20180207_0900,1.9788795288494552E-5
A20180207_1200,-8.409679312498743E-7
A20180207_1500,-2.2523303054614595E-6
A20180207_1800,-3.011480898273889E-6
A20180207_2100,7.780631094465149E-6
A20180208_0000,5.690664839238505E-5
A20180208_0300,9.321733836872235E-5
A20180208_0600,7.899543181067299E-5
A20180208_0900,2.240266534190214E-5
A20180208_1200,-3.847598054532264E-7
A20180208_1500,-1.0025100276653166E-6
A20180208_1800,-8.896573116207622E-7
A20180208_2100,9.96574777524278E-6
A20180209_0000,6.654256585681988E-5
A20180209_0300,8.928850681592773E-5
A20180209_0600,5.8411187165549444E-5
A20180209_0900,2.229970500386144E-5
A20180209_1200,2.978148712878877E-6
A20180209_1500,6.3232674150150655E-6
A20180209_1800,-6.946720436395342E-7
A20180209_2100,1.6454194413742926E-5
A20180210_0000,8.138739852495255E-5
A20180210_0300,9.777092074872188E-5
A20180210_0600,8.209161878071349E-5
A20180210_0900,2.3523796045474826E-5
A20180210_1200,-1.0045129808803884E-6
A20180210_1500,-1.8959348892460637E-6
A20180210_1800,-8.698784866377307E-7
A20180210_2100,1.0487076871682447E-5
A20180211_0000,4.196275251664853E-5
A20180211_0300,6.12320331419239E-5
A20180211_0600,6.250963191138904E-5
A20180211_0900,2.4553232627648603E-5
A20180211_1200,1.0458619347843547E-8
A20180211_1500,-1.4974719624018434E-6
A20180211_1800,8.074698647581929E-8
A20180211_2100,8.805461346391761E-6
A20180212_0000,6.68249869712551E-5
A20180212_0300,9.211092253590114E-5
A20180212_0600,6.7032263865829E-5
A20180212_0900,1.8245370556704952E-5
A20180212_1200,1.5944737866980129E-6
A20180212_1500,1.3518667840758731E-6
A20180212_1800,1.947485229840204E-6
A20180212_2100,1.3167782581351452E-5
A20180213_0000,5.646152938505364E-5
A20180213_0300,8.614766062428981E-5
A20180213_0600,7.842019827506123E-5
A20180213_0900,2.5867067386222302E-5
A20180213_1200,-2.233637507477495E-6
A20180213_1500,-2.657795316929777E-6
A20180213_1800,-3.696879124103245E-6
A20180213_2100,1.191121962733604E-5
A20180214_0000,6.45708220099004E-5
A20180214_0300,8.344608965279024E-5
A20180214_0600,7.300891557039468E-5
A20180214_0900,2.343348157358968E-5
A20180214_1200,7.957722961550244E-7
A20180214_1500,4.847387814920878E-7
A20180214_1800,2.7938747495977945E-7
A20180214_2100,7.178157710790659E-6
A20180215_0000,4.502943203397744E-5
A20180215_0300,8.640830902397242E-5
A20180215_0600,7.244845033495347E-5
A20180215_0900,2.0837024049326916E-5
A20180215_1200,-7.107979869436397E-7
A20180215_1500,-1.7359337772084302E-6
A20180215_1800,-2.3113243622198096E-6
A20180215_2100,5.673298624020861E-6
A20180216_0000,5.820592579961019E-5
A20180216_0300,8.523150548575293E-5
A20180216_0600,6.769345218823051E-5
A20180216_0900,1.8325915325999252E-5
A20180216_1200,-2.6087239363883143E-7
A20180216_1500,-1.6324662488545353E-6
A20180216_1800,-3.025627547248796E-6
A20180216_2100,6.7844722115563635E-6
A20180217_0000,4.894739195015246E-5
A20180217_0300,7.32285441532729E-5
A20180217_0600,6.07995124210491E-5
A20180217_0900,1.7589644875243243E-5
A20180217_1200,-1.7454007911718088E-6
A20180217_1500,-3.4571674616284113E-6
A20180217_1800,-4.293606836948978E-6
A20180217_2100,8.40448047864587E-6
A20180218_0000,5.723075241905325E-5
A20180218_0300,7.517665264175355E-5
A20180218_0600,6.753857575934851E-5
A20180218_0900,2.028143680413789E-5
A20180218_1200,-1.9988278904830807E-6
A20180218_1500,-2.9909444197095475E-6
A20180218_1800,-1.2920912557641804E-6
A20180218_2100,6.040378461566373E-6
A20180219_0000,5.531231887757126E-5
A20180219_0300,6.965490695665556E-5
A20180219_0600,4.9767517315385603E-5
A20180219_0900,1.9122386761463148E-5
A20180219_1200,4.184045588270831E-6
A20180219_1500,2.084256370025393E-6
A20180219_1800,1.6926070134396315E-6
A20180219_2100,1.053957041988002E-5
A20180220_0000,6.378582119184015E-5
A20180220_0300,1.0289807862600293E-4
A20180220_0600,6.72015835290486E-5
A20180220_0900,1.812933454317978E-5
A20180220_1200,3.839293425127416E-6
A20180220_1500,-2.423835312179347E-6
A20180220_1800,-2.8950674149870888E-6
A20180220_2100,1.2089371537106135E-5
A20180221_0000,6.723532267631286E-5
A20180221_0300,4.8580863614651816E-5
A20180221_0600,5.133268620878674E-5
A20180221_0900,1.4128037230088857E-5
A20180221_1200,-3.128446879283348E-7
A20180221_1500,-2.5689329763606654E-7
A20180221_1800,7.383092803621571E-7
A20180221_2100,6.170934086844755E-6
A20180222_0000,3.805710222662525E-5
A20180222_0300,6.639500838824282E-5
A20180222_0600,5.136938762724845E-5
A20180222_0900,1.1647785709753944E-5
A20180222_1200,1.6357329318759637E-7
A20180222_1500,-7.183788403583593E-7
A20180222_1800,-8.6383135813554E-7
A20180222_2100,4.4127294265387645E-6
A20180223_0000,3.4610416010696746E-5
A20180223_0300,5.2592191695386E-5
A20180223_0600,3.9935009064261084E-5
A20180223_0900,1.0513196902370525E-5
A20180223_1200,-1.5636473249577526E-7
A20180223_1500,-5.357898085455647E-7
A20180223_1800,3.2636558363932663E-8
A20180223_2100,6.450611028185324E-6
A20180224_0000,7.724258994682028E-5
A20180224_0300,1.3406748599820764E-4
A20180224_0600,1.0878103935313387E-4
A20180224_0900,2.6798334871258266E-5
A20180224_1200,-3.0589903097147816E-6
A20180224_1500,-4.23596467000521E-6
A20180224_1800,-5.48597343866489E-6
A20180224_2100,1.1233252062738628E-5
A20180225_0000,9.495136118189814E-5
A20180225_0300,1.312207418433193E-4
A20180225_0600,8.589490381572407E-5
A20180225_0900,2.2941810574013966E-5
A20180225_1200,5.545677571738931E-6
A20180225_1500,3.872577023357986E-6
A20180225_1800,2.5307779688691436E-6
A20180225_2100,1.2132203248027836E-5
A20180226_0000,5.865227439888201E-5
A20180226_0300,8.220796298511126E-5
A20180226_0600,5.471635015533605E-5
A20180226_0900,1.3861184173152865E-5
A20180226_1200,-4.637333523026594E-6
A20180226_1500,-4.2603305908387175E-6
A20180226_1800,-4.888046286064946E-6
A20180226_2100,7.605395797308521E-6
A20180227_0000,8.054248626262071E-5
A20180227_0300,6.194063752579895E-5
A20180227_0600,4.915932724175068E-5
A20180227_0900,1.4710542692698365E-5
A20180227_1200,-1.0675004254174756E-7
A20180227_1500,-1.105750193051691E-6
A20180227_1800,-1.4631502592183908E-6
A20180227_2100,2.0485681121694834E-6
A20180228_0000,6.003471660261794E-5
A20180228_0300,1.0808801143820097E-4
A20180228_0600,9.004102455537024E-5
A20180228_0900,2.0518572188009348E-5
A20180228_1200,-6.989040310022577E-7
A20180228_1500,-1.4405177443392767E-6
A20180228_1800,-2.409270274347488E-6
A20180228_2100,7.698576977062942E-6
A20180301_0000,6.618565134802577E-5
A20180301_0300,8.731010973139342E-5
A20180301_0600,5.8371304149732E-5
A20180301_0900,1.3628696146412562E-5
A20180301_1200,1.8575504545505846E-6
A20180301_1500,-7.628558132100038E-7
A20180301_1800,-2.1778315037026873E-6
A20180301_2100,6.5030784857079775E-6
A20180302_0000,5.125934702131369E-5
A20180302_0300,5.194495827253716E-5
A20180302_0600,4.3180170394675674E-5
A20180302_0900,1.1231804149162196E-5
A20180302_1200,-7.887310502514664E-7
A20180302_1500,-2.6485760163080525E-6
A20180302_1800,-3.205781605433341E-6
A20180302_2100,4.3611027894156496E-6
A20180303_0000,5.954545295169139E-5
A20180303_0300,9.348324562770267E-5
A20180303_0600,8.203648443109719E-5
A20180303_0900,1.878041835105289E-5
A20180303_1200,-1.1538595441018035E-7
A20180303_1500,-1.2063794279999228E-7
A20180303_1800,-1.3128006761097512E-6
A20180303_2100,3.823984153160335E-6
A20180304_0000,7.005771633588491E-5
A20180304_0300,8.719597641265073E-5
A20180304_0600,8.961980827519745E-5
A20180304_0900,2.0660461140264776E-5
A20180304_1200,5.239796932438411E-6
A20180304_1500,2.525362280653494E-6
A20180304_1800,-3.795578610344146E-8
A20180304_2100,9.167865560839586E-6
A20180305_0000,7.02231450490072E-5
A20180305_0300,7.848146768896721E-5
A20180305_0600,8.680353708551888E-5
A20180305_0900,2.1181054873662593E-5
A20180305_1200,5.297587686613205E-6
A20180305_1500,5.0778563210954695E-6
A20180305_1800,5.045301305426697E-6
A20180305_2100,1.1240940570839082E-5
A20180306_0000,5.4126119797500055E-5
A20180306_0300,7.810330627378282E-5
A20180306_0600,6.215550706300892E-5
A20180306_0900,1.5985332404956503E-5
A20180306_1200,4.624327576959415E-6
A20180306_1500,2.337471321540325E-6
A20180306_1800,-1.6116012104122284E-6
A20180306_2100,7.395599572533147E-6
A20180307_0000,7.799275825465955E-5
A20180307_0300,8.824385122468983E-5
A20180307_0600,6.197766059184191E-5
A20180307_0900,1.621547646869736E-5
A20180307_1200,-3.822568708480177E-7
A20180307_1500,3.0954124497456494E-7
A20180307_1800,-1.46401551066104E-6
A20180307_2100,5.325042144782157E-6
A20180308_0000,7.636783841228405E-5
A20180308_0300,6.702693245964147E-5
A20180308_0600,5.734601930272271E-5
A20180308_0900,1.357507186740684E-5
A20180308_1200,-3.6748655018895073E-6
A20180308_1500,-3.0143074035787373E-6
A20180308_1800,-3.803120466137926E-6
A20180308_2100,4.629089249591997E-6
A20180309_0000,8.284294193523493E-5
A20180309_0300,8.189576673766742E-5
A20180309_0600,6.691828150574199E-5
A20180309_0900,1.546345831415047E-5
A20180309_1200,-1.9870018326048375E-6
A20180309_1500,-2.4640423327465226E-6
A20180309_1800,-3.2944339651098255E-6
A20180309_2100,4.293589325089805E-6
A20180310_0000,7.11786137462943E-5
A20180310_0300,7.645803393499047E-5
A20180310_0600,6.456036210349364E-5
A20180310_0900,1.2132230806773416E-5
A20180310_1200,-1.4749058761505965E-6
A20180310_1500,-1.6671057534788882E-6
A20180310_1800,-2.6661376040473633E-6
A20180310_2100,3.8133455954632447E-6
A20180311_0000,6.13798755323817E-5
A20180311_0300,9.144786984436577E-5
A20180311_0600,7.572470512715439E-5
A20180311_0900,1.3889281734474519E-5
A20180311_1200,-1.3423979904600227E-6
A20180311_1500,-2.128342419726733E-6
A20180311_1800,-2.6395403136828436E-6
A20180311_2100,3.314705434740611E-6
A20180312_0000,6.076226169659071E-5
A20180312_0300,1.0553658254210426E-4
A20180312_0600,8.441886947179731E-5
A20180312_0900,1.527830208881497E-5
A20180312_1200,-1.224786430386016E-6
A20180312_1500,-1.3203191834892345E-6
A20180312_1800,-1.2469465257096857E-6
A20180312_2100,2.291126567389071E-6
A20180313_0000,4.397730143850888E-5
A20180313_0300,9.271484834274713E-5
A20180313_0600,7.452414348021196E-5
A20180313_0900,1.618815637392328E-5
A20180313_1200,-4.078475266585439E-7
A20180313_1500,-1.6779882761968194E-6
A20180313_1800,-2.0068480421310953E-6
A20180313_2100,3.4532319525656987E-6
A20180314_0000,5.5224723271083716E-5
A20180314_0300,6.588152964840162E-5
A20180314_0600,6.413098551444383E-5
A20180314_0900,1.3998280110549536E-5
A20180314_1200,-2.2747979798416507E-6
A20180314_1500,-3.3844149718404027E-6
A20180314_1800,-3.7946846493338593E-6
A20180314_2100,2.9711548649548926E-6
A20180315_0000,6.567142410067433E-5
A20180315_0300,1.0073334229619181E-4
A20180315_0600,7.612717350224246E-5
A20180315_0900,1.3913080239977622E-5
A20180315_1200,-4.338093813819842E-7
A20180315_1500,-7.712032905592068E-7
A20180315_1800,-1.0871042957966882E-6
A20180315_2100,3.2516976945198466E-6
A20180316_0000,5.235077448587261E-5
A20180316_0300,8.740468730079559E-5
A20180316_0600,8.950090328402094E-5
A20180316_0900,1.5393563238594206E-5
A20180316_1200,-6.056881701332088E-8
A20180316_1500,-2.633701970710858E-6
A20180316_1800,-3.1346438588297616E-6
A20180316_2100,5.324819851633364E-7
A20180317_0000,6.937198115646435E-5
A20180317_0300,1.0041500088185713E-4
A20180317_0600,8.048337931284086E-5
A20180317_0900,1.5589799722074342E-5
A20180317_1200,1.1944150269661526E-7
A20180317_1500,-1.6899904683169816E-8
A20180317_1800,-2.9741583164668423E-7
A20180317_2100,4.476602915922844E-6
A20180318_0000,6.35732192483521E-5
A20180318_0300,9.963377934817104E-5
A20180318_0600,7.956542323544196E-5
A20180318_0900,1.616442033383117E-5
A20180318_1200,3.447362571429691E-7
A20180318_1500,2.0649848054244437E-7
A20180318_1800,-3.7874849214275203E-8
A20180318_2100,3.942452242670524E-6
A20180319_0000,6.170149137032098E-5
A20180319_0300,9.807288285795434E-5
A20180319_0600,7.801540080432944E-5
A20180319_0900,1.5019666464502975E-5
A20180319_1200,-1.3496659322728533E-7
A20180319_1500,1.0224568757639904E-7
A20180319_1800,7.611533653922252E-8
A20180319_2100,4.014070676043211E-6
A20180320_0000,5.2836990692860755E-5
A20180320_0300,7.961764394487577E-5
A20180320_0600,8.720542101674225E-5
A20180320_0900,2.1120057011406827E-5
A20180320_1200,6.820852408012367E-6
A20180320_1500,2.3011847649522542E-6
A20180320_1800,2.170589631903301E-6
A20180320_2100,8.702269694263433E-6
A20180321_0000,5.347662585535615E-5
A20180321_0300,7.021563695769491E-5
A20180321_0600,5.620141184603975E-5
A20180321_0900,1.43621618604043E-5
A20180321_1200,4.2748909936499E-6
A20180321_1500,3.840171480295135E-6
A20180321_1800,2.898196608311304E-6
A20180321_2100,7.235378720483608E-6
A20180322_0000,6.693996598355251E-5
A20180322_0300,1.001796538464519E-4
A20180322_0600,5.675780164125435E-5
A20180322_0900,1.2430176327351255E-5
A20180322_1200,2.1898035905157485E-6
A20180322_1500,1.929380008997235E-6
A20180322_1800,1.579972613700955E-6
A20180322_2100,6.780768994860731E-6
A20180323_0000,5.519703084390952E-5
A20180323_0300,8.429316172743535E-5
A20180323_0600,5.2963933420935584E-5
A20180323_0900,8.35144734769656E-6
A20180323_1200,-1.9770057635318902E-6
A20180323_1500,-2.307764527059021E-6
A20180323_1800,-2.8214575153764966E-6
A20180323_2100,2.2332159392220103E-6
A20180324_0000,8.166493675540668E-5
A20180324_0300,1.3320732043120795E-4
A20180324_0600,1.151677365530699E-4
A20180324_0900,1.5228966327572879E-5
A20180324_1200,-2.2261130668897195E-6
A20180324_1500,-3.3031509416706415E-6
A20180324_1800,-3.901404983121933E-6
A20180324_2100,1.94622880578176E-6
A20180325_0000,8.301651095200837E-5
A20180325_0300,1.2770278387028283E-4
A20180325_0600,8.830546403779005E-5
A20180325_0900,1.3522557487149237E-5
A20180325_1200,1.7563501868847026E-6
A20180325_1500,2.173462335923171E-6
A20180325_1800,1.7615518366488387E-6
A20180325_2100,6.8167911058981615E-6
A20180326_0000,5.1311606097406365E-5
A20180326_0300,8.236801922931808E-5
A20180326_0600,8.0070302061207E-5
A20180326_0900,1.391059158573445E-5
A20180326_1200,-7.440884308191361E-7
A20180326_1500,-1.2788253688608604E-6
A20180326_1800,-1.0952041059970159E-6
A20180326_2100,3.870618300400938E-6
A20180327_0000,5.2198790404490763E-5
A20180327_0300,6.361615052273505E-5
A20180327_0600,4.648833816241289E-5
A20180327_0900,6.8107129810379E-6
A20180327_1200,-5.692709710310763E-7
A20180327_1500,-2.760000377515607E-6
A20180327_1800,-3.1905557142150698E-6
A20180327_2100,4.18241811899776E-7
A20180328_0000,6.484482335970385E-5
A20180328_0300,1.1784778777635223E-4
A20180328_0600,9.011745201332359E-5
A20180328_0900,1.1990484636042306E-5
A20180328_1200,-2.24210381641173E-6
A20180328_1500,-2.6184702756832247E-6
A20180328_1800,-3.234999068778984E-6
A20180328_2100,1.339819620289024E-7
A20180329_0000,6.301224044361413E-5
A20180329_0300,1.1472531726063311E-4
A20180329_0600,8.753278257294403E-5
A20180329_0900,1.1585937484742234E-5
A20180329_1200,-2.8636312864788224E-6
A20180329_1500,-3.5920655395967363E-6
A20180329_1800,-3.980500672391013E-6
A20180329_2100,-2.3048273086333474E-7
A20180330_0000,6.716497819927594E-5
A20180330_0300,1.1839547009809521E-4
A20180330_0600,9.166305087123544E-5
A20180330_0900,1.3243785560621527E-5
A20180330_1200,-9.130014981974254E-7
A20180330_1500,-7.315020846180588E-7
A20180330_1800,-4.037025814898687E-7
A20180330_2100,2.2432798763774646E-6
A20180331_0000,5.31765854925639E-5
A20180331_0300,1.0019501525064337E-4
A20180331_0600,7.828581099494083E-5
A20180331_0900,1.0268683885361885E-5
A20180331_1200,-2.611154073589989E-6
A20180331_1500,-3.174130614490981E-6
A20180331_1800,-3.6329948256971864E-6
A20180331_2100,2.8066514401247065E-7
A20180401_0000,6.313858145469417E-5
A20180401_0300,1.1431134687871E-4
A20180401_0600,8.923673289858931E-5
A20180401_0900,1.2847468921195242E-5
A20180401_1200,-1.2963136911088854E-6
A20180401_1500,-2.0647100675362804E-6
A20180401_1800,-2.3556179448958282E-6
A20180401_2100,4.609712310507955E-7
A20180402_0000,4.409718799707599E-5
A20180402_0300,7.080427061809886E-5
A20180402_0600,5.124717980686256E-5
A20180402_0900,8.15879586677448E-6
A20180402_1200,1.0494182327517471E-8
A20180402_1500,-1.066289166552979E-6
A20180402_1800,-1.6638583043803589E-6
A20180402_2100,2.680694492290509E-8
A20180403_0000,5.4976436435538686E-5
A20180403_0300,7.20457706190458E-5
A20180403_0600,5.267504246184224E-5
A20180403_0900,6.8768807920663065E-6
A20180403_1200,-2.0267196974103563E-6
A20180403_1500,-3.3820183736124324E-6
A20180403_1800,-3.3135636893220693E-6
A20180403_2100,-5.16229482284043E-7
A20180404_0000,6.555945813702063E-5
A20180404_0300,8.82197464600931E-5
A20180404_0600,8.365087984273048E-5
A20180404_0900,9.653338088873443E-6
A20180404_1200,-2.3455648201616587E-6
A20180404_1500,-2.654090542736471E-6
A20180404_1800,-3.053309721233823E-6
A20180404_2100,-5.879731669181845E-7
A20180405_0000,6.591236200615985E-5
A20180405_0300,1.0087820047675566E-4
A20180405_0600,7.970259162124897E-5
A20180405_0900,9.2915633920898E-6
A20180405_1200,-1.7228758285004222E-6
A20180405_1500,-3.1081564884413544E-6
A20180405_1800,-3.188759819669968E-6
A20180405_2100,-4.5883197184598717E-7
A20180406_0000,6.175826247418044E-5
A20180406_0300,1.0493074782570964E-4
A20180406_0600,7.898526591185867E-5
A20180406_0900,1.0296983139512173E-5
A20180406_1200,-6.57304967177482E-7
A20180406_1500,-1.0350570102262497E-6
A20180406_1800,-8.77247339700873E-7
A20180406_2100,1.5247781341758422E-6
A20180407_0000,5.48273755852496E-5
A20180407_0300,1.0414632572196733E-4
A20180407_0600,7.766542885076189E-5
A20180407_0900,8.86763005428469E-6
A20180407_1200,-2.2155881816044743E-6
A20180407_1500,-3.3355543787981216E-6
A20180407_1800,-3.3392307299275635E-6
A20180407_2100,-4.3432450941435135E-7
A20180408_0000,5.720742840063476E-5
A20180408_0300,1.0248279972859125E-4
A20180408_0600,7.67174703886581E-5
A20180408_0900,9.113368378874995E-6
A20180408_1200,-3.148877618926594E-7
A20180408_1500,-4.162854017838874E-7
A20180408_1800,-7.032489378004747E-7
A20180408_2100,7.784032736894374E-7
A20180409_0000,5.566951592608591E-5
A20180409_0300,1.0253111304688968E-4
A20180409_0600,7.818767584235077E-5
A20180409_0900,9.083152523721144E-6
A20180409_1200,4.1513939919415773E-7
A20180409_1500,-6.518931586592034E-7
A20180409_1800,-2.0191155851164945E-6
A20180409_2100,-6.20297816085545E-8
A20180410_0000,5.300109802745148E-5
A20180410_0300,7.356714139835741E-5
A20180410_0600,5.8575960379921924E-5
A20180410_0900,5.865858467053902E-6
A20180410_1200,-1.4475233560763727E-6
A20180410_1500,-2.285152524694666E-6
A20180410_1800,-3.2452189873289866E-6
A20180410_2100,-1.5434732910009556E-6
