system:index,total_evaporation_sum
20210403,-0.0026013749344608495
20210404,-0.0026058616358518917
20210405,-0.0024974480874720654
20210406,-0.0022216347370442673
20210407,-0.002751589165980469
20210408,-0.002454118623776531
20210409,-0.0035486359509953064
20210410,-0.0032654706888553004
20210411,-0.003027229510653553
20210412,-0.0027844357066556047
20210413,-0.0027513960946045197
20210414,-0.003083598853505692
20210415,-0.0031041739152700984
20210416,-0.0025078108641452147
20210417,-0.001176153914063767
20210418,-0.0019852235366861755
20210419,-0.0027376414976575574
20210420,-0.0030053959871740974
20210421,-0.0027741751352447948
20210422,-0.002831600348630347
20210423,-0.002344766384226824
20210424,-0.002343899366481404
20210425,-0.0021625426000901455
20210426,-0.002040009444134836
20210427,-0.0021429211743823244
20210428,-0.001763477211600702
20210429,-0.002045335175403622
20210430,-0.0017817790146900465
20210501,-0.001718468116225289
20210502,-0.0015319091251563687
20210503,-0.001996339159833067
20210504,-0.0022011746449654974
20210505,-0.0020757225848787334
20210506,-0.0014207127110213214
20210507,-0.0017750555982190914
20210508,-0.0021696193549418066
20210509,-0.0018783249936712737
20210510,-0.002127517628823578
20210511,-0.001616376258962806
20210512,-0.001990198886896789
20210513,-0.002314145727137589
20210514,-0.002234190558713833
20210515,-0.001980162148374203
20210516,-0.0020040025938657
20210517,-0.001696822045124287
20210518,-0.0016410087968828947
20210519,-0.0018430151849625463
20210520,-0.001869128522543048
20210521,-0.0012179747772578424
20210522,-0.0015442204383148163
20210523,-0.001427223284449074
20210524,-0.0012753045206877498
20210525,-0.0015551140908722139
20210526,-0.0016559178568053277
20210527,-0.0016585031249014615
20210528,-0.0015675141526902525
20210529,-0.0010831845266989905
20210530,-8.010104562099396E-4
20210531,-0.0013259025978438394
20210601,-0.0014159009478749774
20210602,-0.0010222514517325698
20210603,-0.0015919295250926059
20210604,-0.001680933070537039
20210605,-0.0012836992290443103
20210606,-0.0016652467979078494
20210607,-0.0015841332600422904
20210608,-0.0017553622045169764
20210609,-0.001963075759466063
20210610,-0.0015849295645154078
20210611,-0.0012280083306310493
20210612,-0.0013985929889892353
20210613,-0.0013406693754179756
20210614,-0.0013489208386951994
20210615,-0.0013377796411286407
20210616,-0.0019915184427337865
20210617,-0.0018192469152384968
20210618,-0.0016349460630943839
20210619,-0.001739207794374031
20210620,-0.0012671629548984885
20210621,-0.001067818112720335
20210622,-0.001278970073971692
20210623,-0.0014200137557770082
20210624,-0.001120153814284779
20210625,-0.0013143804719849275
20210626,-0.0013826244932492048
20210627,-0.0013680391846639434
20210628,-9.039774927998704E-4
20210629,-0.001274786819807802
20210630,-0.0012034154533653227
20210701,-0.0010732968632211257
20210702,-0.0014783051409579255
20210703,-8.359913827623856E-4
20210704,-0.0016627573409880028
20210705,-0.001336264080341962
20210706,-0.0012794535532504423
20210707,-0.00119819218790287
20210708,-0.00118909078727312
20210709,-0.0013873811785342922
20210710,-0.0013534821783774277
20210711,-0.001160189417167909
20210712,-0.001322158485522303
20210713,-0.0014778014198472144
20210714,-9.497886643772562E-4
20210715,-0.001570544196329708
20210716,-0.0025794347128074114
20210717,-0.0021831782712237913
20210718,-0.0013131151759649354
20210719,-0.0014850644322854602
20210720,-0.0015189047441087262
20210721,-0.0013154985001786444
20210722,-0.0016034205709281517
20210723,-0.0017413537625077433
20210724,-0.0018920946229174715
20210725,-0.0015783159386820488
20210726,-0.0014463017507894875
20210727,-0.0019522124924046475
20210728,-0.002656885216763628
20210729,-0.0017770679915010685
20210730,-0.0019491589852176252
20210731,-0.001956143775621666
20210801,-0.00197807905121167
20210802,-0.0012479130817482707
20210803,-0.0020762260915188967
20210804,-0.001417574892659648
20210805,-0.0013142974382033294
20210806,-0.0016047488634377105
20210807,-0.0016149023907195358
20210808,-0.001040181827051375
20210809,-0.0015247716028923815
20210810,-0.0016685152436523587
20210811,-0.0020103085809814515
20210812,-0.0016378399794054464
20210813,-0.0013621111808735473
20210814,-0.001647468049071173
20210815,-0.0022205355694798617
